chart_id,difficulty,source_file,display_bpm,ebpm,total_stream_length,max_stream_length,break_count,stream_break_ratio,average_nps,peak_ebpm
8497cd42,14,Stamina RPG 6 - Unlocks/[14] Gargoyle/Gargoyle.sm,150.0,159.4,168,56,3,2.947,8.51,112.5
d1e26e30,14,Stamina RPG 6 - Unlocks/[14] LOVE IS ORANGE/LOVE IS ORANGE.sm,180.0,180.0,57,16,1,7.125,9.84,90.0
f99ca7ac,14,Stamina RPG 6 - Unlocks/[14] Melon Lover/Melon Lover.sm,180.0,180.0,49,16,2,4.9,10.14,168.8
e4210054,14,Stamina RPG 6 - Unlocks/[14] Omega/Omega.sm,192.0,192.0,49,16,2,4.083,9.97,120.0
53595c26,14,Stamina RPG 6 - Unlocks/[14] Rolling Survivor/Rolling Survivor.sm,160.0,180.0,111,24,9,3.083,8.68,130.0
e8440e22,14,Stamina RPG 6 - Unlocks/[14] Running in the 90s 2019 (Hard)/runninginthe90sreturns.sm,163.0,163.0,126,23,4,2.291,8.38,142.6
3f89902d,14,Stamina RPG 6 - Unlocks/[14] Seventh Haven (Getty Remix)/Seventh Haven.sm,170.0,170.0,90,15,8,2.903,9.46,159.4
0d24e049,14,Stamina RPG 6 - Unlocks/[14] Take Me With You/Take_Me_With_You.sm,180.0,180.0,77,32,2,1.167,6.96,112.5
4f8f9be8,14,Stamina RPG 6 - Unlocks/[14] The Flame of Love/theflameoflove.sm,154.0,154.0,119,32,3,3.5,8.35,134.7
175501d4,14,Stamina RPG 6 - Unlocks/[14] The Greatest/The_Greatest.sm,192.0,192.0,80,32,10,1.311,8.62,120.0
69fb7d8d,14,Stamina RPG 6 - Unlocks/[14] Tri Poloski (Restep) (Easy)/Davay - Tri Poloski.sm,165.0,165.0,56,56,0,0.0,8.95,
2552942b,14,Stamina RPG 6 - Unlocks/[14] Unity/Psilocybe Project vs Alienn - Unity.sm,145.0,145.0,246,23,2,22.364,8.73,135.9
8afb23da,14,Stamina RPG 6 - Unlocks/[14] White Flag VIP/Delta Heavy - White Flag VIP.sm,174.0,174.0,92,30,3,2.421,6.75,87.0
47ce15fa,15,Stamina RPG 6 - Unlocks/[15] Bad Maniacs/18 - Bad Maniacs.sm,195.0,195.0,57,16,3,2.591,9.33,170.6
23b36a86,15,Stamina RPG 6 - Unlocks/[15] EXIT TRANCE 160 A/Kuro - Best of EXIT TRANCE (160 BPM) (Part 1).sm,160.0,160.0,447,64,16,2.403,8.61,150.0
6f55c6c6,15,Stamina RPG 6 - Unlocks/[15] Empire State Glory -After the Fall-/empire.sm,185.0,185.0,79,31,2,3.16,8.3,150.3
8458df54,15,Stamina RPG 6 - Unlocks/[15] FL FP 153/flfp153.sm,153.0,153.0,321,71,1,21.4,9.76,86.1
692416c7,15,Stamina RPG 6 - Unlocks/[15] Fuwa Fuwa Time/Fuwa Fuwa Time.sm,180.0,180.0,115,26,7,2.347,9.31,135.0
119d048c,15,Stamina RPG 6 - Unlocks/[15] Ikenai Borderline ~Album Version~/Ikenai Borderline ~Album Version~.sm,161.0,161.0,158,33,2,22.571,9.68,80.5
b6b08658,15,Stamina RPG 6 - Unlocks/[15] Jason/Jason.sm,162.0,162.0,175,95,1,10.294,9.51,141.8
6f6bb015,15,Stamina RPG 6 - Unlocks/[15] Liberty/quad to own the libs.sm,175.0,175.0,161,36,5,2.927,9.1,153.1
835ffeff,15,Stamina RPG 6 - Unlocks/[15] No Graves For The Dead/No Graves For The Dead.sm,190.0,190.0,145,26,11,2.014,10.1,178.1
b544bb68,15,Stamina RPG 6 - Unlocks/[15] Nose Feeder (Easy)/Wessanders - Nose Feeder.sm,160.0,160.0,173,111,0,0.0,10.21,
99858859,15,Stamina RPG 6 - Unlocks/[15] Over The Worldline/Over The Worldline.sm,200.0,200.0,51,7,4,1.02,9.16,175.0
7052df4b,15,Stamina RPG 6 - Unlocks/[15] Scream out! (Cranky Remix)/Scream out!(Cranky Remix).sm,175.0,175.0,137,31,6,4.893,8.97,164.1
7c0b70bb,15,Stamina RPG 6 - Unlocks/[15] Sidetracked Day/Sidetracked Day.sm,188.0,188.0,63,39,0,0.0,10.16,
7597eb7d,15,Stamina RPG 6 - Unlocks/[15] Spacetime/Spacetime.sm,200.0,200.0,32,32,0,0.0,12.25,
82ca4c79,15,Stamina RPG 6 - Unlocks/[15] THE WORLD REVOLVING/Toby Fox - THE WORLD REVOLVING.sm,190.0,190.0,73,31,2,18.25,11.58,
65afe6a5,15,Stamina RPG 6 - Unlocks/[15] The Ocean (Sorbet Shark's Dream)/The Ocean (Sorbet Shark's Dream).sm,200.0,200.0,68,31,3,1.015,7.85,100.0
fa557374,15,Stamina RPG 6 - Unlocks/[15] Vanishing Point/Vanishing Point.sm,174.0,174.0,144,32,4,2.769,8.82,152.2
4b5202b2,16,Stamina RPG 6 - Unlocks/[16] A Dark Omen (Easy)/furryland owo.sm,185.0,185.0,205,32,7,4.556,10.49,161.9
78920c46,16,Stamina RPG 6 - Unlocks/[16] AiAe/AiAe.sm,180.0,180.0,158,48,3,11.286,10.92,90.0
f893ed72,16,Stamina RPG 6 - Unlocks/[16] Astral Traveller (Xenofish Remix) FP 163/astraltravellerfp163.sm,163.0,163.0,315,126,3,8.75,9.56,81.5
53ccdcba,16,Stamina RPG 6 - Unlocks/[16] Autumn Harvest Happiness/Summer Of Haze - Autumn  Harvest  Happiness.sm,200.0,200.0,90,16,4,1.698,9.12,125.0
1c89d788,16,Stamina RPG 6 - Unlocks/[16] Dead Metal Cave/Dead Metal Cave.sm,200.0,200.0,93,17,6,3.875,11.05,175.0
d11b48d4,16,Stamina RPG 6 - Unlocks/[16] Drown (Sewerslvt Remix)/Drown (Sewerslvt Remix).sm,175.0,175.0,156,64,3,7.8,8.11,
dfab170c,16,Stamina RPG 6 - Unlocks/[16] EUROBEAT HOLIC EX P5/EUROBEAT HOLIC EX P5.sm,168.0,168.0,340,31,13,5.075,9.96,157.5
83e5ba72,16,Stamina RPG 6 - Unlocks/[16] Eternal Ending FB 214/eternal.sm,214.0,214.0,77,23,6,1.185,10.0,173.9
b2f89b30,16,Stamina RPG 6 - Unlocks/[16] Euphoria/euphoria.sm,190.0,190.0,157,39,3,3.738,9.62,142.5
e976a84a,16,Stamina RPG 6 - Unlocks/[16] Extreme Music School/Extreme Music School.sm,210.0,210.0,91,15,14,0.645,8.98,196.9
8723fe81,16,Stamina RPG 6 - Unlocks/[16] FUNKED OUT/FUNKED OUT.sm,150.0,150.0,758,96,6,12.426,9.66,131.2
c76c401a,16,Stamina RPG 6 - Unlocks/[16] Gladsheim/Gladsheim.sm,200.0,200.0,90,47,1,7.5,10.93,100.0
b73b7fcd,16,"Stamina RPG 6 - Unlocks/[16] Groovy Fire, Rushing Wind (Novice)/Groovy Fire, Rushing Wind.sm",156.0,156.0,1028,36,42,2.489,8.22,146.2
77cb9d17,16,Stamina RPG 6 - Unlocks/[16] Haunted Dance/haunted.sm,192.0,192.0,123,41,4,3.514,11.62,156.0
ba603855,16,Stamina RPG 6 - Unlocks/[16] Keeno Essential Mix FB 180/Keeno Mix.sm,180.0,180.0,545,30,50,1.376,8.12,168.8
5134827d,16,Stamina RPG 6 - Unlocks/[16] Rhuzerv/Rhuzerv.sm,191.0,191.0,106,16,3,15.143,10.49,179.1
9077eb58,16,Stamina RPG 6 - Unlocks/[16] Stay Too Long (Pendulum Remix)/staytoolong.sm,174.0,174.0,193,64,2,9.65,8.51,130.5
64b78758,16,Stamina RPG 6 - Unlocks/[16] Tell Your Name/Tell Your Name.sm,185.0,185.0,202,48,9,3.108,10.2,150.3
66c76b37,16,Stamina RPG 6 - Unlocks/[16] To You/To You.sm,212.0,211.9,72,24,2,2.25,10.1,132.4
7d96c66b,16,Stamina RPG 6 - Unlocks/[16] TrancemaniaXX/TrancemaniaXX.sm,143.0,178.8,4,1,0,0.0,8.16,
9f9888aa,16,Stamina RPG 6 - Unlocks/[16] Voyager (Novice)/voyager.sm,173.0,172.7,214,64,4,5.632,9.61,161.9
1d2e12c2,16,Stamina RPG 6 - Unlocks/[16] Who's afraid of 138 (Hard)/Whos afraid of 138.sm,138.0,207.0,1590,208,16,3.589,7.66,129.4
79ba8fc0,17,Stamina RPG 6 - Unlocks/[17] At Least I Can Say I Tried/At Least I Can Say I Tried.sm,182.0,183.0,270,174,1,11.739,10.43,137.2
6ddc9369,17,Stamina RPG 6 - Unlocks/[17] BRODYQUEST/BRODYQUEST.sm,188.0,188.0,169,144,1,21.125,12.12,
9add38bb,17,Stamina RPG 6 - Unlocks/[17] Can't Defeat Airman/Can't Defeat Airman.sm,200.0,200.0,149,38,5,5.138,11.63,187.5
28fb16fe,17,Stamina RPG 6 - Unlocks/[17] Drunxpla/Xanopticon - Drunxpla.sm,190.0,190.0,187,54,13,4.065,10.54,178.1
26dbdec7,17,Stamina RPG 6 - Unlocks/[17] FREEDOM DiVE METAL DIMENSIONS/FREEDOM DiVE[METAL DIMENSIONS].sm,211.0,211.1,78,16,4,2.69,10.94,171.5
3a7e3c49,17,Stamina RPG 6 - Unlocks/[17] Hanamuke/hanamuke.sm,224.0,224.0,59,38,1,2.81,10.33,196.0
7e7353cc,17,Stamina RPG 6 - Unlocks/[17] Initial D Battle Special Stage Nonstop Mix FB 184/initialdmixfb184.sm,184.0,207.0,273,25,9,13.0,11.01,172.5
0bc8a5d8,17,Stamina RPG 6 - Unlocks/[17] Lenculeur Darbre/lesarbressontnosamis.sm,200.0,200.0,145,31,6,3.816,10.29,175.0
f58b4668,17,Stamina RPG 6 - Unlocks/[17] Lofn/Lofn.sm,222.0,222.0,66,32,2,2.538,9.56,166.5
8340159b,17,Stamina RPG 6 - Unlocks/[17] Mythologia's End/mythologia.sm,195.0,195.0,193,62,3,10.158,11.48,182.8
021b2915,17,Stamina RPG 6 - Unlocks/[17] Sayonara Planet Wars/shortonara.sm,224.0,224.0,53,31,3,1.128,11.47,196.0
b6a81aa6,17,Stamina RPG 6 - Unlocks/[17] Screw My Brain FP 176/screwmybrainfp176.sm,176.0,176.0,308,39,3,23.692,10.29,88.0
125b5992,17,Stamina RPG 6 - Unlocks/[17] Shaman Rat FB 179/shamanratfb179.sm,179.0,201.4,273,37,8,13.65,11.23,167.8
8918a538,17,Stamina RPG 6 - Unlocks/[17] Synthesized/Synthesized.sm,154.0,154.0,2179,224,41,8.786,9.33,144.4
5beea69e,17,Stamina RPG 6 - Unlocks/[17] Tanoshii Koto dake/tanoshii kotodake.sm,190.0,190.0,162,37,8,4.909,10.93,178.1
1bc1e1b8,17,Stamina RPG 6 - Unlocks/[17] k7 (k9-k2)/Petriform - nothing is for sure - 05 k7 (k9 - k2).sm,210.0,210.0,84,72,1,2.625,9.74,105.0
3e8e48a9,17,Stamina RPG 6 - Unlocks/[17] when the cicadas cry/When The Cicadas Cry.sm,203.0,203.0,112,80,0,0.0,8.21,
25d9e3bf,18,Stamina RPG 6 - Unlocks/[18] Eurobeat Is Fantastic ~Jubilee~/EiF3.sm,165.0,185.6,2095,48,94,7.126,10.19,154.7
687e4c8e,18,Stamina RPG 6 - Unlocks/[18] Fred V & Grafix Essential Mix FB 190/Mix - Fred V & Grafix.sm,190.0,190.0,504,64,21,1.714,8.96,178.1
3cd47a0a,18,Stamina RPG 6 - Unlocks/[18] Go Krazy (Hard)/Weslo - Go Krazy.sm,235.0,235.0,74,7,6,1.947,10.22,132.2
df8a7b6f,18,Stamina RPG 6 - Unlocks/[18] Sick Music For Stamina/Sick Music for Stamina - Full Mix.sm,174.0,174.0,1871,94,50,3.584,9.67,163.1
f3f8e29c,18,Stamina RPG 6 - Unlocks/[18] Svartalfar/Svartalfar.sm,234.0,234.0,55,16,2,2.292,9.88,204.8
2f7cbbd9,18,Stamina RPG 6 - Unlocks/[18] Tempestissimo/t+pazolite - Tempestissimo.sm,231.0,231.0,62,16,5,1.824,9.96,144.4
3d56d9d4,18,Stamina RPG 6 - Unlocks/[18] Whazashmup/Wazashmup.sm,240.0,240.0,32,32,0,0.0,14.89,
b41677ab,19,Stamina RPG 6 - Unlocks/[19] Arch Mix Full Vivid Hardcore/Arch Mix Full.sm,180.0,191.2,2705,167,46,2.154,9.31,168.8
02a44ce2,19,Stamina RPG 6 - Unlocks/[19] Avant garde/Avant-garde_HISTORY.sm,228.0,228.0,170,47,11,1.683,10.89,213.8
3379e8fb,19,Stamina RPG 6 - Unlocks/[19] First Kiss Long Edit/First Kiss LONG.sm,214.0,214.0,296,60,13,3.7,11.59,107.0
05087d89,19,Stamina RPG 6 - Unlocks/[19] JUNKIE FLAVOR/junkie.sm,240.0,240.0,66,29,2,2.75,13.91,225.0
e5db7ea4,19,Stamina RPG 6 - Unlocks/[19] Mental Meltdown FP 200/mentalmeltdownfp200.sm,200.0,200.0,378,63,2,37.8,11.48,
3635f867,19,Stamina RPG 6 - Unlocks/[19] TERABYTE CONNECTION/terabyte.sm,230.0,230.0,127,48,5,1.477,10.61,201.3
a15749d9,19,Stamina RPG 6 - Unlocks/[19] Warp Room (remastered)/Warp Room REMASTERED - Crash Bash.sm,242.0,242.0,60,16,3,3.333,11.17,
1adccd48,19,Stamina RPG 6 - Unlocks/[19] quell/dj TAKA Vs. DJ YOSHITAKA - quell the seventh slave (A ver.).sm,243.0,243.0,61,24,3,3.389,10.86,131.6
02fa2cd9,20,Stamina RPG 6 - Unlocks/[20] Dance/Dance (The Way It Moves).sm,248.0,248.0,64,32,2,1.0,9.35,139.5
af51f84b,20,Stamina RPG 6 - Unlocks/[20] Disaster Level- TIGER (Hard)/[210] Disaster Level- TIGER.sm,210.0,210.0,711,110,28,2.257,11.53,183.8
a6c15b47,20,Stamina RPG 6 - Unlocks/[20] I Begin To Wonder/I Begin To Wonder.sm,250.0,250.0,68,32,5,2.267,10.04,203.1
638b215b,20,Stamina RPG 6 - Unlocks/[20] PLight Happy Hardcore P1 Full FB 190/PLight Marathon Part 1 Full.sm,190.0,237.5,1807,64,48,2.91,10.3,178.1
d07d7c70,20,Stamina RPG 6 - Unlocks/[20] Slam (Medium)/slam.sm,218.0,228.4,223,88,1,74.333,12.3,141.4
1dd714ca,20,Stamina RPG 6 - Unlocks/[20] Sopo BOOTLEG/Sopo RUBE Bootleg.sm,255.0,255.0,38,10,1,2.533,10.7,138.1
eccc9659,20,Stamina RPG 6 - Unlocks/[20] Texas is Forever/Texas is Forever.sm,233.0,233.0,127,40,7,4.536,13.17,218.4
68531785,20,Stamina RPG 6 - Unlocks/[20] The Limit Does Not Exist (Hard)/The Limit Does Not Exist.sm,260.0,260.0,45,16,7,0.682,9.53,162.5
48747395,20,Stamina RPG 6 - Unlocks/[20] Zero-Risk Syndrome FP 265/Zero-Risk Syndrome FP 265.sm,265.0,265.0,36,16,6,0.8,9.62,215.3
7430e2ba,19,Stamina RPG 6/[19] 2 Crazy Brothers/2crazybrothers.sm,204.0,216.8,354,93,0,0.0,13.29,
56f3484f,21,Stamina RPG 6 - Unlocks/[21] Amen-kun (Hard)/Shoebill - Amen-kun.sm,260.0,260.0,73,16,5,1.921,12.12,227.5
2cdd939f,21,Stamina RPG 6 - Unlocks/[21] Are Ya Raving Kids/are ya raving kids final.sm,200.0,200.0,2125,95,67,3.808,11.29,187.5
c5149e18,21,Stamina RPG 6 - Unlocks/[21] Bonkers/bonkers.sm,252.0,252.0,68,14,1,1.789,11.03,204.8
fe6795f9,21,Stamina RPG 6 - Unlocks/[21] Dragons/Dragons.sm,248.0,248.0,126,31,6,2.291,12.37,201.5
778c6df4,21,Stamina RPG 6 - Unlocks/[21] Fast Track to Browntown (Easy)/Fast Track to Browntown.sm,266.0,266.0,72,16,4,0.9,11.64,182.9
dc7850e0,21,Stamina RPG 6 - Unlocks/[21] Hello How Are You/hellohowareyou.sm,237.0,237.5,97,67,1,48.5,12.05,225.6
1e9b0b17,21,Stamina RPG 6 - Unlocks/[21] SEITEN NO TERIYAKI/Kobaryo - SEITEN NO TERIYAKI.sm,273.0,273.0,36,12,2,0.522,9.11,170.6
4d6bc4f9,21,Stamina RPG 6 - Unlocks/[21] The Ninth Wave FP 223/theninthwavefp223.sm,223.0,122.5,375,72,4,5.859,6.74,76.6
31948d85,21,Stamina RPG 6 - Unlocks/[21] Viagra (Hard)/SD-501 - Viagra.sm,272.0,272.0,67,10,14,1.136,10.94,170.0
f17639fb,22,Stamina RPG 6 - Unlocks/[22] Crossroads of Sadness/Crossroads of Sadness.sm,248.0,248.0,121,75,1,15.125,15.0,139.5
bd172a8b,22,"Stamina RPG 6 - Unlocks/[22] Fuck The New World, Believe Psycho Filth/RedOgre - Fuck The New World, Believe Psycho Filth.sm",250.0,250.0,128,19,7,2.977,13.82,234.4
be9eb3bd,22,Stamina RPG 6 - Unlocks/[22] Girls Band Party 2021 Redux/Girls Band Party 2021 Redux.sm,210.0,210.0,2668,56,124,4.454,12.23,196.9
18e0ca42,22,Stamina RPG 6 - Unlocks/[22] Incoming Message (Medium)/Dark Frequencer - Incoming Message.sm,280.0,280.0,63,4,8,1.016,10.2,175.0
8dde1390,22,Stamina RPG 6 - Unlocks/[22] Luv Me/Luv me (Luv me).sm,244.0,244.0,172,83,2,9.556,14.05,122.0
8d2db2bb,22,Stamina RPG 6 - Unlocks/[22] Mind Grinder FB 228/mindgrinderfb228.sm,228.0,228.0,381,111,3,31.75,14.2,171.0
43cb1da0,22,Stamina RPG 6 - Unlocks/[22] Run Away/run away.sm,260.0,260.0,64,22,2,1.6,11.0,130.0
afa56205,22,Stamina RPG 6 - Unlocks/[22] To Make The End of Battle/To Make the End of Battle.sm,255.0,255.0,139,38,8,2.673,13.34,207.2
3418c218,22,Stamina RPG 6 - Unlocks/[22] Toxic/Toxic.sm,286.0,286.0,69,5,26,0.429,9.72,232.4
a5d56d66,22,Stamina RPG 6 - Unlocks/[22] VEC+LEGGENDARIA/VECLEGGENDARIA.sm,269.0,269.4,65,15,5,1.477,12.6,218.9
b8a6b3c7,22,Stamina RPG 6 - Unlocks/[22] Whoa Zone (Hard)/Super Paper Mario OST - Whoa Zone.sm,278.0,278.0,32,16,1,0.5,9.88,139.0
e5d6f480,22,Stamina RPG 6 - Unlocks/[22] goretrance x (Side B)/Goretrance X.sm,230.0,230.0,431,52,3,21.55,14.69,172.5
2836e302,23,Stamina RPG 6 - Unlocks/[23] Code Name- Romeo/Code Name- Romeo.sm,250.0,250.0,209,63,6,6.333,13.96,203.1
410b7ed3,23,Stamina RPG 6 - Unlocks/[23] FASTEST ANIMU MUSIC FB 236/fastestanimufb236.sm,236.0,236.0,484,105,14,3.559,12.87,221.2
7ff8ff59,23,Stamina RPG 6 - Unlocks/[23] Hell Watchdog/Hell Watchdog.sm,262.0,262.0,144,48,5,4.8,14.29,131.0
7798b84a,23,Stamina RPG 6 - Unlocks/[23] Jammin'/jammin' (cut).sm,290.0,290.0,28,24,2,3.5,13.09,181.2
ee0d1207,23,Stamina RPG 6 - Unlocks/[23] Lipslap/lipslap.sm,248.0,248.0,170,61,2,42.5,13.95,124.0
6d200d70,28,Stamina RPG 6 - Unlocks/[28] Inferno Unleashed/Inferno Unleashed.sm,350.0,350.0,32,32,0,0.0,18.82,
608eaac0,23,Stamina RPG 6 - Unlocks/[23] Maximize/Amaranthe - Maximize.sm,270.0,270.0,120,32,5,1.875,12.33,135.0
647519eb,23,Stamina RPG 6 - Unlocks/[23] Rainbow Hyperspace (Medium)/Rainbow Hyperspace.sm,280.0,280.0,70,32,3,1.061,12.3,192.5
388b6cbd,23,Stamina RPG 6 - Unlocks/[23] TOMORROW/Machico - TOMORROW.sm,268.0,267.9,68,40,1,3.4,13.25,
a3d7e1f7,23,Stamina RPG 6 - Unlocks/[23] The Big Black/Renard - The Big Black.sm,270.0,270.2,86,12,2,1.654,10.7,213.9
c9189881,23,Stamina RPG 6 - Unlocks/[23] Toxic Caves/Sonic_Spinball_Music_-_Toxic_Caves.sm,248.0,248.1,146,69,2,24.333,15.79,201.6
6cb72994,23,Stamina RPG 6 - Unlocks/[23] Very Good/Very Good.sm,272.0,272.0,102,30,4,1.275,10.73,136.0
9fd0a955,24,Stamina RPG 6 - Unlocks/[24] 'CauseYou Sexy Sex (Medium)/'CauseYou Sexy Sex.sm,280.0,280.0,82,28,4,1.708,12.07,140.0
a485301f,24,Stamina RPG 6 - Unlocks/[24] Bring The Pain/BringThePain.sm,306.0,306.2,94,16,10,0.662,9.99,181.8
27ae95b8,24,Stamina RPG 6 - Unlocks/[24] Fallen Symphony/Fallen Symphony.sm,250.0,250.0,238,134,1,29.75,14.99,156.3
6f9e07ae,24,Stamina RPG 6 - Unlocks/[24] Lifestyles Forever/Lifestyles Forever.sm,230.0,230.0,1822,116,69,2.838,12.54,215.6
a1f45480,24,Stamina RPG 6 - Unlocks/[24] Powerflux FB 258/Powerflux FB 258.sm,258.0,258.0,189,102,6,6.097,15.4,193.5
69f5f242,24,Stamina RPG 6 - Unlocks/[24] Reality/1103.sm,270.0,270.0,74,30,3,6.167,13.38,151.9
fb01d7a7,23,Stamina RPG 7 - Unlocks/[23] The Philosopher's Polar North FP 230/thephilosopherspolarnorthfp230.sm,230.0,230.0,544,124,5,16.0,14.53,115.0
27d61c43,24,Stamina RPG 6 - Unlocks/[24] Yoru ni Kakeru/Yoru ni Kakeru.sm,260.0,260.0,219,45,4,5.475,14.9,243.8
1cc222e9,24,Stamina RPG 6 - Unlocks/[24] gabberzon!/gabberzon! cut.sm,295.0,295.1,32,32,0,0.0,15.05,
d6a534c4,25,Stamina RPG 6 - Unlocks/[25] A REMINISCENCE/A REMINISCENCE.sm,272.0,272.0,223,62,5,3.097,14.44,221.0
6f22a45e,25,Stamina RPG 6 - Unlocks/[25] Because Maybe!/Because Maybe.sm,240.0,240.0,2212,62,77,5.883,13.74,210.0
b7e8ab46,25,Stamina RPG 6 - Unlocks/[25] Destination of the Heart FB 315/Destination of the Heart 210.sm,315.0,315.0,27,27,0,0.0,13.44,
15ba4ccd,25,Stamina RPG 6 - Unlocks/[25] Kemono Katastrophe/Kemono Katastrophe.sm,230.0,230.0,3181,174,63,7.684,13.69,215.6
b4749613,25,Stamina RPG 6 - Unlocks/[25] Play Dice/Play Dice.sm,290.0,290.0,82,20,4,2.278,13.15,145.0
57eb9206,25,Stamina RPG 6 - Unlocks/[25] Speedcore 300/Hypernite Industries - Speedcore 300 (speedcore).sm,300.0,300.0,64,16,3,1.164,11.89,262.5
3893689a,25,Stamina RPG 6 - Unlocks/[25] Stockholm Syndrome/Stockholm Syndrome.sm,256.0,256.0,288,124,2,24.0,15.72,128.0
3ccd1f8c,25,Stamina RPG 6 - Unlocks/[25] String Theocracy/String Theocracy.sm,290.0,290.1,72,18,3,1.44,11.61,232.1
9b7e114e,26,Stamina RPG 6 - Unlocks/[26] Can't Hide Your Love/she rejected me at prom nooo.sm,300.0,300.0,112,48,2,3.613,13.36,137.5
a8740a88,26,Stamina RPG 6 - Unlocks/[26] Counter attack -with my fist-/Counter Attack -with my fist-.sm,285.0,285.0,172,70,3,4.095,14.99,225.6
bbe4c72d,26,Stamina RPG 6 - Unlocks/[26] Erased/Erased.sm,300.0,300.0,120,48,3,1.538,11.69,175.0
7c2038bf,26,Stamina RPG 6 - Unlocks/[26] Everlasting FB 260/everlasting.sm,260.0,276.2,865,120,17,3.353,13.81,227.5
016b76d5,26,Stamina RPG 6 - Unlocks/[26] Fire (Hard) FB 290/Fire.sm,290.0,290.0,112,32,4,2.8,14.36,
e37af1ff,26,Stamina RPG 6 - Unlocks/[26] Funk It ID So Damn Tough/FI NN SDT.sm,263.0,262.5,435,130,5,5.649,14.51,175.0
d46a28b2,26,Stamina RPG 6 - Unlocks/[26] Head For Saturn/Head For Saturn.sm,250.0,230.0,1917,333,24,6.679,13.36,210.8
d404d3a5,26,Stamina RPG 6 - Unlocks/[26] Heaven/Heaven.sm,274.0,274.0,244,64,5,4.067,15.56,137.0
dbea41ff,26,Stamina RPG 6 - Unlocks/[26] Love/Love.sm,270.0,270.0,256,80,3,6.4,15.89,151.9
7c2b2ed5,26,Stamina RPG 6 - Unlocks/[26] MAX.(period)/MAX.(period).sm,300.0,300.1,82,51,1,4.556,15.42,
e5ebf033,26,Stamina RPG 6 - Unlocks/[26] Marble Dove (Hard)/Marble Dove.sm,322.0,322.5,64,22,2,1.164,10.61,295.6
4f6fb45f,26,Stamina RPG 6 - Unlocks/[26] Odin/Odin.sm,330.0,330.0,32,32,0,0.0,17.77,
f1d00f4b,26,Stamina RPG 6 - Unlocks/[26] Propane Nightmares FB 267/Propane Nightmares FB 178.sm,267.0,267.0,255,72,2,9.444,14.07,133.5
0ef50bf6,26,Stamina RPG 6 - Unlocks/[26] Supernova/Supernova.sm,285.0,285.0,121,73,1,9.308,13.6,154.4
c5306f56,26,Stamina RPG 6 - Unlocks/[26] The End Of The Universe/The End Of The Universe.sm,240.0,255.0,2346,464,16,12.961,14.9,210.0
400918db,26,Stamina RPG 6 - Unlocks/[26] Thnks fr th Mmrs/Thnks fr th Mmrs.sm,310.0,310.0,96,32,2,0.906,10.36,155.0
e0fca541,26,Stamina RPG 6 - Unlocks/[26] V1/V1.sm,296.0,296.0,82,50,1,2.562,14.38,185.0
fa7f376f,26,Stamina RPG 6 - Unlocks/[26] Whatever it means FB 290/Whatever it means FB 290.sm,290.0,290.0,89,50,1,44.5,16.26,
c6761887,27,Stamina RPG 6 - Unlocks/[27] Disaster Level- GOD (Hard)/[270] Disaster Level- GOD.sm,270.0,270.0,838,82,42,1.696,14.0,253.1
60352eab,27,Stamina RPG 6 - Unlocks/[27] ECS Classics Side B-B FB 260/ECS Classics part2.b.sm,260.0,254.9,1652,198,49,4.576,14.51,239.0
abc6cc30,27,Stamina RPG 6 - Unlocks/[27] GIVE IT TO DEM/GIVE IT TO DEM.sm,300.0,300.0,119,61,2,19.833,18.45,187.5
9579498e,27,Stamina RPG 6 - Unlocks/[27] LIFE is a GAME/LifeIsAGame.sm,306.0,306.0,90,44,2,5.0,15.04,172.1
346e0330,27,Stamina RPG 6 - Unlocks/[27] Mad Matrix/Mad Matrix - Shadow the Hedgehog [OST].sm,290.0,290.0,124,62,0,0.0,16.31,
a24feb5d,27,Stamina RPG 6 - Unlocks/[27] Maximizer FB 288/Maximizer FB 288.sm,288.0,288.0,144,37,1,20.571,16.95,180.0
c440b285,27,Stamina RPG 6 - Unlocks/[27] Supersonic Advance Act 2 (Hard)/Supersonic Advance Act 2.sm,270.0,270.0,488,60,13,3.511,15.04,247.5
4b144f9b,27,Stamina RPG 6 - Unlocks/[27] The lost/The lost.sm,296.0,296.0,104,61,0,0.0,16.26,
419c8751,27,Stamina RPG 6 - Unlocks/[27] Transcend Beat (Hard) FB 302/Transcend-Beat FB 302.sm,302.0,302.0,116,68,1,3.625,15.09,151.0
041259e6,28,Stamina RPG 6 - Unlocks/[28] Like a Whirlwind/Like a Whirlwind.sm,324.0,324.0,98,63,3,2.882,16.74,175.5
9d1e4a1a,28,Stamina RPG 6 - Unlocks/[28] Nega-Wisp Armor/Nega-Wisp Armor - Phase 2.sm,305.0,304.5,174,96,2,9.667,18.18,101.5
1e9a0d13,28,Stamina RPG 6 - Unlocks/[28] Supersonic Advance (Hard)/Supersonic Advance.sm,270.0,270.0,1386,78,35,2.912,14.35,247.5
af4f1219,28,Stamina RPG 6 - Unlocks/[28] Trails of Cold Stream FC Part5/fcPart5.sm,285.0,285.0,606,112,11,3.463,15.31,225.6
e985f47e,28,Stamina RPG 6 - Unlocks/[28] Unknown Pollution/Unknown Pollution.sm,302.0,302.0,220,52,6,11.0,17.05,245.4
7e96dccb,30,Stamina RPG 6 - Unlocks/[30] Sawtooth Supernova/Sawtooth Supernova.sm,280.0,280.0,1455,296,24,7.865,16.69,245.0
